#group,false,false,true,true,false,false,true,true,true
,,2,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:45.942Z,0,Basic_metrics,VelocityY,Dji
,,2,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:47.274Z,0,Basic_metrics,VelocityY,Dji
,,2,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:48.606Z,0,Basic_metrics,VelocityY,Dji
,,2,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:49.938Z,0,Basic_metrics,VelocityY,Dji
,,2,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:51.27Z,1.7999999523162842,Basic_metrics,VelocityY,Dji
,,2,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:52.602Z,-3.299999952316284,Basic_metrics,VelocityY,Dji
,,2,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:53.934Z,1.5,Basic_metrics,VelocityY,Dji
,,2,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:55.266Z,0.800000011920929,Basic_metrics,VelocityY,Dji
,,2,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:56.598Z,0,Basic_metrics,VelocityY,Dji
,,2,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:57.93Z,0,Basic_metrics,VelocityY,Dji
,,2,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:59.595Z,-0.10000000149011612,Basic_metrics,VelocityY,Dji
,,2,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:00.927Z,-0.4000000059604645,Basic_metrics,VelocityY,Dji
,,2,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:02.259Z,-0.5,Basic_metrics,VelocityY,Dji
,,2,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:03.591Z,-0.699999988079071,Basic_metrics,VelocityY,Dji
,,2,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:04.923Z,-0.10000000149011612,Basic_metrics,VelocityY,Dji
,,2,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:05.922Z,0,Basic_metrics,VelocityY,Dji
,,2,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:07.587Z,0,Basic_metrics,VelocityY,Dji
,,2,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:08.919Z,0,Basic_metrics,VelocityY,Dji
,,2,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:09.918Z,0,Basic_metrics,VelocityY,Dji
,,2,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:11.583Z,-0.10000000149011612,Basic_metrics,VelocityY,Dji
,,2,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:12.582Z,0.10000000149011612,Basic_metrics,VelocityY,Dji
,,2,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:13.914Z,0.4000000059604645,Basic_metrics,VelocityY,Dji
,,2,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:15.246Z,0.800000011920929,Basic_metrics,VelocityY,Dji
,,2,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:16.245Z,1.2000000476837158,Basic_metrics,VelocityY,Dji
,,2,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:17.577Z,0.6000000238418579,Basic_metrics,VelocityY,Dji
,,2,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:18.909Z,0,Basic_metrics,VelocityY,Dji
,,2,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:19.908Z,0,Basic_metrics,VelocityY,Dji
,,2,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:21.24Z,0,Basic_metrics,VelocityY,Dji
,,2,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:22.905Z,0,Basic_metrics,VelocityY,Dji
,,3,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:00.654Z,0,Basic_metrics,VelocityZ,Dji
,,3,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:01.986Z,0,Basic_metrics,VelocityZ,Dji
,,3,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:03.318Z,0,Basic_metrics,VelocityZ,Dji
,,3,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:04.65Z,0,Basic_metrics,VelocityZ,Dji
,,3,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:05.649Z,0,Basic_metrics,VelocityZ,Dji
,,3,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:07.314Z,-0.4000000059604645,Basic_metrics,VelocityZ,Dji
,,3,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:08.979Z,0,Basic_metrics,VelocityZ,Dji
,,3,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:09.978Z,0,Basic_metrics,VelocityZ,Dji
,,3,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:11.31Z,2.5999999046325684,Basic_metrics,VelocityZ,Dji
,,3,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:12.642Z,0,Basic_metrics,VelocityZ,Dji
,,3,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:14.64Z,0,Basic_metrics,VelocityZ,Dji
,,3,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:15.972Z,0,Basic_metrics,VelocityZ,Dji
,,3,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:17.304Z,-2.9000000953674316,Basic_metrics,VelocityZ,Dji
,,3,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:18.636Z,2.5999999046325684,Basic_metrics,VelocityZ,Dji
,,3,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:20.301Z,-0.20000000298023224,Basic_metrics,VelocityZ,Dji
,,3,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:21.633Z,-0.20000000298023224,Basic_metrics,VelocityZ,Dji
,,3,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:22.965Z,-0.20000000298023224,Basic_metrics,VelocityZ,Dji
,,3,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:23.964Z,-0.699999988079071,Basic_metrics,VelocityZ,Dji
,,3,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:25.296Z,2.9000000953674316,Basic_metrics,VelocityZ,Dji
,,3,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:26.961Z,0,Basic_metrics,VelocityZ,Dji
,,3,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:28.293Z,0,Basic_metrics,VelocityZ,Dji
,,3,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:29.625Z,0.6000000238418579,Basic_metrics,VelocityZ,Dji
,,3,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:30.624Z,0.30000001192092896,Basic_metrics,VelocityZ,Dji
,,3,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:32.289Z,0.10000000149011612,Basic_metrics,VelocityZ,Dji
,,3,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:33.288Z,0,Basic_metrics,VelocityZ,Dji
,,3,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:34.62Z,0,Basic_metrics,VelocityZ,Dji
,,3,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:36.285Z,0,Basic_metrics,VelocityZ,Dji
,,3,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:37.284Z,0,Basic_metrics,VelocityZ,Dji
,,3,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:38.616Z,0,Basic_metrics,VelocityZ,Dji
,,3,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:39.948Z,0,Basic_metrics,VelocityZ,Dji
,,3,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:40.947Z,0,Basic_metrics,VelocityZ,Dji
,,3,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:42.279Z,0,Basic_metrics,VelocityZ,Dji
,,3,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:43.611Z,0,Basic_metrics,VelocityZ,Dji
,,3,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:44.943Z,0,Basic_metrics,VelocityZ,Dji
,,3,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:45.942Z,-1.100000023841858,Basic_metrics,VelocityZ,Dji
,,3,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:47.274Z,-0.30000001192092896,Basic_metrics,VelocityZ,Dji
,,3,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:48.606Z,-1.5,Basic_metrics,VelocityZ,Dji
,,3,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:49.938Z,2.5999999046325684,Basic_metrics,VelocityZ,Dji
,,3,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:51.27Z,0,Basic_metrics,VelocityZ,Dji
,,3,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:52.602Z,0,Basic_metrics,VelocityZ,Dji
,,3,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:53.934Z,0.10000000149011612,Basic_metrics,VelocityZ,Dji
,,3,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:55.266Z,-2.5,Basic_metrics,VelocityZ,Dji
,,3,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:56.598Z,-2,Basic_metrics,VelocityZ,Dji
,,3,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:57.93Z,2.700000047683716,Basic_metrics,VelocityZ,Dji
,,3,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:59.928Z,0.20000000298023224,Basic_metrics,VelocityZ,Dji
,,3,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:01.26Z,-2.200000047683716,Basic_metrics,VelocityZ,Dji
,,3,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:02.259Z,0,Basic_metrics,VelocityZ,Dji
,,3,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:03.591Z,-3.299999952316284,Basic_metrics,VelocityZ,Dji
,,3,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:04.923Z,-3.5,Basic_metrics,VelocityZ,Dji
,,3,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:05.922Z,-3.200000047683716,Basic_metrics,VelocityZ,Dji
,,3,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:07.587Z,-5.599999904632568,Basic_metrics,VelocityZ,Dji
,,3,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:08.919Z,-2.299999952316284,Basic_metrics,VelocityZ,Dji
,,3,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:09.918Z,3,Basic_metrics,VelocityZ,Dji
,,3,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:11.583Z,5.900000095367432,Basic_metrics,VelocityZ,Dji
,,3,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:12.582Z,5.699999809265137,Basic_metrics,VelocityZ,Dji
,,3,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:13.914Z,0.20000000298023224,Basic_metrics,VelocityZ,Dji
,,3,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:15.246Z,0,Basic_metrics,VelocityZ,Dji
,,3,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:16.245Z,-0.20000000298023224,Basic_metrics,VelocityZ,Dji
,,3,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:17.577Z,3.700000047683716,Basic_metrics,VelocityZ,Dji
,,3,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:18.909Z,1.899999976158142,Basic_metrics,VelocityZ,Dji
,,3,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:20.241Z,0,Basic_metrics,VelocityZ,Dji
,,3,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:21.24Z,0,Basic_metrics,VelocityZ,Dji
,,3,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:22.905Z,0,Basic_metrics,VelocityZ,Dji
,,4,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:00.654Z,-8695,Battery_metrics," Battery_current",Dji
,,4,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:01.986Z,-7809,Battery_metrics," Battery_current",Dji
,,4,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:03.318Z,-7809,Battery_metrics," Battery_current",Dji
,,4,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:04.65Z,-7394,Battery_metrics," Battery_current",Dji
,,4,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:05.982Z,-8190,Battery_metrics," Battery_current",Dji
,,4,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:07.314Z,-10848,Battery_metrics," Battery_current",Dji
,,4,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:08.979Z,-8872,Battery_metrics," Battery_current",Dji
,,4,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:09.978Z,-8872,Battery_metrics," Battery_current",Dji
,,4,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:11.31Z,-7400,Battery_metrics," Battery_current",Dji
,,4,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:12.642Z,-4828,Battery_metrics," Battery_current",Dji
,,4,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:14.64Z,-11428,Battery_metrics," Battery_current",Dji
,,4,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:15.972Z,-8464,Battery_metrics," Battery_current",Dji
,,4,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:17.304Z,-8464,Battery_metrics," Battery_current",Dji
,,4,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:18.636Z,-9369,Battery_metrics," Battery_current",Dji
,,4,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:20.301Z,-3685,Battery_metrics," Battery_current",Dji
,,4,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:21.633Z,-7673,Battery_metrics," Battery_current",Dji
,,4,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:22.965Z,-11850,Battery_metrics," Battery_current",Dji
,,4,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:23.964Z,-11850,Battery_metrics," Battery_current",Dji
,,4,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:25.296Z,-12210,Battery_metrics," Battery_current",Dji
,,4,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:26.961Z,-4474,Battery_metrics," Battery_current",Dji
,,4,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:28.293Z,-11424,Battery_metrics," Battery_current",Dji
,,4,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:29.625Z,-7988,Battery_metrics," Battery_current",Dji
,,4,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:30.957Z,-8645,Battery_metrics," Battery_current",Dji
,,4,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:32.289Z,-8645,Battery_metrics," Battery_current",Dji
,,4,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:33.288Z,-6956,Battery_metrics," Battery_current",Dji
,,4,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:34.62Z,-6991,Battery_metrics," Battery_current",Dji
,,4,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:36.285Z,-7098,Battery_metrics," Battery_current",Dji
,,4,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:37.284Z,-7626,Battery_metrics," Battery_current",Dji
,,4,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:38.616Z,-7494,Battery_metrics," Battery_current",Dji
,,4,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:39.948Z,-7527,Battery_metrics," Battery_current",Dji
,,4,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:40.947Z,-7997,Battery_metrics," Battery_current",Dji
,,4,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:42.279Z,-7997,Battery_metrics," Battery_current",Dji
,,4,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:43.611Z,-7408,Battery_metrics," Battery_current",Dji
,,4,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:44.943Z,-7314,Battery_metrics," Battery_current",Dji
,,4,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:46.275Z,-7314,Battery_metrics," Battery_current",Dji
,,4,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:47.274Z,-7431,Battery_metrics," Battery_current",Dji
,,4,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:48.606Z,-6610,Battery_metrics," Battery_current",Dji
,,4,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:49.938Z,-7356,Battery_metrics," Battery_current",Dji
,,4,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:51.27Z,-7953,Battery_metrics," Battery_current",Dji
,,4,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:52.602Z,-9469,Battery_metrics," Battery_current",Dji
,,4,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:53.934Z,-7983,Battery_metrics," Battery_current",Dji
,,4,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:55.266Z,-7983,Battery_metrics," Battery_current",Dji
,,4,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:56.931Z,-7978,Battery_metrics," Battery_current",Dji
,,4,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:58.263Z,-7978,Battery_metrics," Battery_current",Dji
,,4,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:59.928Z,-8609,Battery_metrics," Battery_current",Dji
,,4,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:01.26Z,-8461,Battery_metrics," Battery_current",Dji
,,4,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:02.259Z,-12897,Battery_metrics," Battery_current",Dji
,,4,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:03.591Z,-6030,Battery_metrics," Battery_current",Dji
,,4,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:04.923Z,-7438,Battery_metrics," Battery_current",Dji
,,4,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:06.588Z,-15835,Battery_metrics," Battery_current",Dji
,,4,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:07.92Z,-4791,Battery_metrics," Battery_current",Dji
,,4,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:08.919Z,-10615,Battery_metrics," Battery_current",Dji
,,4,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:10.251Z,-10615,Battery_metrics," Battery_current",Dji
,,4,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:11.583Z,-3137,Battery_metrics," Battery_current",Dji
,,4,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:12.582Z,-4921,Battery_metrics," Battery_current",Dji
,,4,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:13.914Z,-12851,Battery_metrics," Battery_current",Dji
,,4,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:15.246Z,-9366,Battery_metrics," Battery_current",Dji
,,4,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:16.245Z,-8108,Battery_metrics," Battery_current",Dji
,,4,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:17.91Z,-7677,Battery_metrics," Battery_current",Dji
,,4,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:18.909Z,-10066,Battery_metrics," Battery_current",Dji
,,4,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:20.241Z,-10066,Battery_metrics," Battery_current",Dji
,,4,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:21.573Z,-8021,Battery_metrics," Battery_current",Dji
,,4,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:22.905Z,-6710,Battery_metrics," Battery_current",Dji
,,5,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:00.654Z,75,Battery_metrics,Battery_percentage,Dji
,,5,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:01.986Z,75,Battery_metrics,Battery_percentage,Dji
,,5,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:03.318Z,75,Battery_metrics,Battery_percentage,Dji
