#group,false,false,true,true,false,false,true,true,true
,,5,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:04.65Z,75,Battery_metrics,Battery_percentage,Dji
,,5,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:05.982Z,75,Battery_metrics,Battery_percentage,Dji
,,5,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:07.314Z,75,Battery_metrics,Battery_percentage,Dji
,,5,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:08.979Z,75,Battery_metrics,Battery_percentage,Dji
,,5,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:09.978Z,75,Battery_metrics,Battery_percentage,Dji
,,5,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:11.31Z,75,Battery_metrics,Battery_percentage,Dji
,,5,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:12.642Z,75,Battery_metrics,Battery_percentage,Dji
,,5,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:14.64Z,75,Battery_metrics,Battery_percentage,Dji
,,5,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:15.972Z,74,Battery_metrics,Battery_percentage,Dji
,,5,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:17.304Z,74,Battery_metrics,Battery_percentage,Dji
,,5,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:18.636Z,74,Battery_metrics,Battery_percentage,Dji
,,5,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:20.301Z,74,Battery_metrics,Battery_percentage,Dji
,,5,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:21.633Z,74,Battery_metrics,Battery_percentage,Dji
,,5,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:22.965Z,74,Battery_metrics,Battery_percentage,Dji
,,5,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:23.964Z,74,Battery_metrics,Battery_percentage,Dji
,,5,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:25.296Z,74,Battery_metrics,Battery_percentage,Dji
,,5,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:26.961Z,74,Battery_metrics,Battery_percentage,Dji
,,5,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:28.293Z,74,Battery_metrics,Battery_percentage,Dji
,,5,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:29.625Z,73,Battery_metrics,Battery_percentage,Dji
,,5,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:30.957Z,73,Battery_metrics,Battery_percentage,Dji
,,5,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:32.289Z,73,Battery_metrics,Battery_percentage,Dji
,,5,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:33.288Z,73,Battery_metrics,Battery_percentage,Dji
,,5,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:34.62Z,73,Battery_metrics,Battery_percentage,Dji
,,5,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:36.285Z,73,Battery_metrics,Battery_percentage,Dji
,,5,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:37.284Z,73,Battery_metrics,Battery_percentage,Dji
,,5,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:38.616Z,73,Battery_metrics,Battery_percentage,Dji
,,5,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:39.948Z,73,Battery_metrics,Battery_percentage,Dji
,,5,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:40.947Z,73,Battery_metrics,Battery_percentage,Dji
,,5,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:42.279Z,73,Battery_metrics,Battery_percentage,Dji
,,5,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:43.611Z,73,Battery_metrics,Battery_percentage,Dji
,,5,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:44.943Z,72,Battery_metrics,Battery_percentage,Dji
,,5,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:46.275Z,72,Battery_metrics,Battery_percentage,Dji
,,5,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:47.274Z,72,Battery_metrics,Battery_percentage,Dji
,,5,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:48.606Z,72,Battery_metrics,Battery_percentage,Dji
,,5,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:49.938Z,72,Battery_metrics,Battery_percentage,Dji
,,5,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:51.27Z,72,Battery_metrics,Battery_percentage,Dji
,,5,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:52.602Z,72,Battery_metrics,Battery_percentage,Dji
,,5,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:53.934Z,72,Battery_metrics,Battery_percentage,Dji
,,5,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:55.266Z,72,Battery_metrics,Battery_percentage,Dji
,,5,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:56.931Z,72,Battery_metrics,Battery_percentage,Dji
,,5,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:58.263Z,72,Battery_metrics,Battery_percentage,Dji
,,5,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:59.928Z,72,Battery_metrics,Battery_percentage,Dji
,,5,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:01.26Z,71,Battery_metrics,Battery_percentage,Dji
,,5,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:02.259Z,71,Battery_metrics,Battery_percentage,Dji
,,5,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:03.591Z,71,Battery_metrics,Battery_percentage,Dji
,,5,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:04.923Z,71,Battery_metrics,Battery_percentage,Dji
,,5,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:06.255Z,71,Battery_metrics,Battery_percentage,Dji
,,5,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:07.587Z,71,Battery_metrics,Battery_percentage,Dji
,,5,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:08.919Z,71,Battery_metrics,Battery_percentage,Dji
,,5,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:10.251Z,71,Battery_metrics,Battery_percentage,Dji
,,5,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:11.583Z,71,Battery_metrics,Battery_percentage,Dji
,,5,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:12.582Z,71,Battery_metrics,Battery_percentage,Dji
,,5,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:13.914Z,70,Battery_metrics,Battery_percentage,Dji
,,5,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:15.246Z,70,Battery_metrics,Battery_percentage,Dji
,,5,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:16.245Z,70,Battery_metrics,Battery_percentage,Dji
,,5,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:17.91Z,70,Battery_metrics,Battery_percentage,Dji
,,5,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:18.909Z,70,Battery_metrics,Battery_percentage,Dji
,,5,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:20.241Z,70,Battery_metrics,Battery_percentage,Dji
,,5,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:21.573Z,70,Battery_metrics,Battery_percentage,Dji
,,5,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:22.905Z,70,Battery_metrics,Battery_percentage,Dji
,,6,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:00.654Z,11714,Battery_metrics,Battery_voltage,Dji
,,6,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:01.986Z,11734,Battery_metrics,Battery_voltage,Dji
,,6,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:03.318Z,11734,Battery_metrics,Battery_voltage,Dji
,,6,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:04.65Z,11721,Battery_metrics,Battery_voltage,Dji
,,6,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:05.982Z,11640,Battery_metrics,Battery_voltage,Dji
,,6,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:07.314Z,11465,Battery_metrics,Battery_voltage,Dji
,,6,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:08.979Z,11676,Battery_metrics,Battery_voltage,Dji
,,6,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:09.978Z,11676,Battery_metrics,Battery_voltage,Dji
,,6,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:11.31Z,11711,Battery_metrics,Battery_voltage,Dji
,,6,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:12.642Z,11865,Battery_metrics,Battery_voltage,Dji
,,6,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:14.64Z,11628,Battery_metrics,Battery_voltage,Dji
,,6,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:15.972Z,11657,Battery_metrics,Battery_voltage,Dji
,,6,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:17.304Z,11657,Battery_metrics,Battery_voltage,Dji
,,6,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:18.636Z,11757,Battery_metrics,Battery_voltage,Dji
,,6,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:20.301Z,11843,Battery_metrics,Battery_voltage,Dji
,,6,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:21.633Z,11808,Battery_metrics,Battery_voltage,Dji
,,6,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:22.965Z,11679,Battery_metrics,Battery_voltage,Dji
,,6,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:23.964Z,11679,Battery_metrics,Battery_voltage,Dji
,,6,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:25.296Z,11687,Battery_metrics,Battery_voltage,Dji
,,6,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:26.961Z,11767,Battery_metrics,Battery_voltage,Dji
,,6,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:28.293Z,11633,Battery_metrics,Battery_voltage,Dji
,,6,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:29.625Z,11661,Battery_metrics,Battery_voltage,Dji
,,6,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:30.957Z,11503,Battery_metrics,Battery_voltage,Dji
,,6,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:32.289Z,11503,Battery_metrics,Battery_voltage,Dji
,,6,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:33.621Z,11683,Battery_metrics,Battery_voltage,Dji
,,6,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:34.953Z,11704,Battery_metrics,Battery_voltage,Dji
,,6,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:36.285Z,11692,Battery_metrics,Battery_voltage,Dji
,,6,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:37.284Z,11702,Battery_metrics,Battery_voltage,Dji
,,6,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:38.616Z,11672,Battery_metrics,Battery_voltage,Dji
,,6,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:39.948Z,11670,Battery_metrics,Battery_voltage,Dji
,,6,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:40.947Z,11669,Battery_metrics,Battery_voltage,Dji
,,6,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:42.279Z,11646,Battery_metrics,Battery_voltage,Dji
,,6,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:43.611Z,11689,Battery_metrics,Battery_voltage,Dji
,,6,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:44.943Z,11672,Battery_metrics,Battery_voltage,Dji
,,6,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:46.275Z,11672,Battery_metrics,Battery_voltage,Dji
,,6,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:47.274Z,11687,Battery_metrics,Battery_voltage,Dji
,,6,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:48.606Z,11771,Battery_metrics,Battery_voltage,Dji
,,6,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:49.938Z,11563,Battery_metrics,Battery_voltage,Dji
,,6,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:51.27Z,11765,Battery_metrics,Battery_voltage,Dji
,,6,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:52.602Z,11654,Battery_metrics,Battery_voltage,Dji
,,6,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:53.934Z,11614,Battery_metrics,Battery_voltage,Dji
,,6,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:55.266Z,11614,Battery_metrics,Battery_voltage,Dji
,,6,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:56.931Z,11513,Battery_metrics,Battery_voltage,Dji
,,6,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:58.263Z,11513,Battery_metrics,Battery_voltage,Dji
,,6,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:59.928Z,11452,Battery_metrics,Battery_voltage,Dji
,,6,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:01.26Z,11644,Battery_metrics,Battery_voltage,Dji
,,6,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:02.259Z,11340,Battery_metrics,Battery_voltage,Dji
,,6,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:03.591Z,11752,Battery_metrics,Battery_voltage,Dji
,,6,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:04.923Z,11704,Battery_metrics,Battery_voltage,Dji
,,6,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:06.588Z,11369,Battery_metrics,Battery_voltage,Dji
,,6,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:07.92Z,11713,Battery_metrics,Battery_voltage,Dji
,,6,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:08.919Z,11617,Battery_metrics,Battery_voltage,Dji
,,6,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:10.251Z,11617,Battery_metrics,Battery_voltage,Dji
,,6,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:11.583Z,11782,Battery_metrics,Battery_voltage,Dji
,,6,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:12.582Z,11716,Battery_metrics,Battery_voltage,Dji
,,6,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:13.914Z,11290,Battery_metrics,Battery_voltage,Dji
,,6,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:15.246Z,11619,Battery_metrics,Battery_voltage,Dji
,,6,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:16.578Z,11566,Battery_metrics,Battery_voltage,Dji
,,6,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:17.91Z,11652,Battery_metrics,Battery_voltage,Dji
,,6,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:18.909Z,11487,Battery_metrics,Battery_voltage,Dji
,,6,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:20.241Z,11487,Battery_metrics,Battery_voltage,Dji
,,6,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:21.573Z,11627,Battery_metrics,Battery_voltage,Dji
,,6,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:22.905Z,11638,Battery_metrics,Battery_voltage,Dji
,,7,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:00.987Z,0.6000000238418579,Geo_metrics,Altitude,Dji
,,7,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:01.986Z,0.699999988079071,Geo_metrics,Altitude,Dji
,,7,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:03.318Z,0.6000000238418579,Geo_metrics,Altitude,Dji
,,7,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:04.65Z,0.6000000238418579,Geo_metrics,Altitude,Dji
,,7,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:05.982Z,0.6000000238418579,Geo_metrics,Altitude,Dji
,,7,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:07.314Z,2.9000000953674316,Geo_metrics,Altitude,Dji
,,7,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:08.979Z,2.4000000953674316,Geo_metrics,Altitude,Dji
,,7,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:10.311Z,2.4000000953674316,Geo_metrics,Altitude,Dji
,,7,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:11.31Z,1.2999999523162842,Geo_metrics,Altitude,Dji
,,7,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:12.642Z,0.20000000298023224,Geo_metrics,Altitude,Dji
,,7,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:14.64Z,0.20000000298023224,Geo_metrics,Altitude,Dji
,,7,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:15.972Z,0.30000001192092896,Geo_metrics,Altitude,Dji
,,7,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:17.304Z,4.099999904632568,Geo_metrics,Altitude,Dji
,,7,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:18.636Z,3.299999952316284,Geo_metrics,Altitude,Dji
,,7,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:20.301Z,3.4000000953674316,Geo_metrics,Altitude,Dji
,,7,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:21.966Z,1.600000023841858,Geo_metrics,Altitude,Dji
,,7,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:22.965Z,3.5,Geo_metrics,Altitude,Dji
,,7,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:24.297Z,2.4000000953674316,Geo_metrics,Altitude,Dji
,,7,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:25.629Z,0.5,Geo_metrics,Altitude,Dji
,,7,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:26.961Z,0.20000000298023224,Geo_metrics,Altitude,Dji
,,7,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:28.626Z,0.30000001192092896,Geo_metrics,Altitude,Dji
,,7,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:29.625Z,1.100000023841858,Geo_metrics,Altitude,Dji
,,7,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:31.29Z,-0.6000000238418579,Geo_metrics,Altitude,Dji
,,7,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:32.289Z,-0.8999999761581421,Geo_metrics,Altitude,Dji
,,7,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:33.621Z,-0.8999999761581421,Geo_metrics,Altitude,Dji
,,7,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:34.953Z,-0.8999999761581421,Geo_metrics,Altitude,Dji
,,7,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:36.285Z,-0.8999999761581421,Geo_metrics,Altitude,Dji
,,7,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:37.284Z,-0.8999999761581421,Geo_metrics,Altitude,Dji
,,7,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:38.616Z,-0.8999999761581421,Geo_metrics,Altitude,Dji
,,7,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:39.948Z,-0.8999999761581421,Geo_metrics,Altitude,Dji
,,7,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:40.947Z,-0.8999999761581421,Geo_metrics,Altitude,Dji
,,7,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:42.279Z,-0.8999999761581421,Geo_metrics,Altitude,Dji
,,7,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:43.944Z,-0.8999999761581421,Geo_metrics,Altitude,Dji
,,7,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:44.943Z,-0.8999999761581421,Geo_metrics,Altitude,Dji
